Time,Sum Signals
0.121,13.243199922197073
0.122,12.509436067785149
0.123,11.743348465923038
0.124,10.94794307756914
0.125,10.126298553777222
0.126,9.281554238370589
0.127,8.416898039360746
0.128,7.5355542163169895
0.129,6.6407711309534365
0.13,5.735809008076034
0.131,4.823927753724321
0.132,3.9083748768543236
0.133,2.992373560242469
0.134,2.079110925446763
0.135,1.171726535650448
0.136,0.27330117902961604
0.137,-0.6131540260513564
0.138,-1.4847081642136466
0.139,-2.3385206564473364
0.14,-3.1718509573342537
0.14100000000000001,-3.9820677816624883
0.14200000000000002,-4.766657828033281
0.14300000000000002,-5.523233969227869
0.14400000000000002,-6.249542881376627
0.145,-6.943472086348307
0.146,-7.603056384240045
0.147,-8.22648365539347
0.148,-8.812100013973836
0.149,-9.358414297821067
0.15,-9.864101881999236
0.151,-10.328007806226855
0.152,-10.749149209150819
0.153,-11.126717065221998
0.154,-11.460077222728893
0.155,-11.748770744335747
0.156,-11.992513554243036
0.157,-12.19119539882997
0.158,-12.344878130337202
0.159,-12.45379332579955
0.16,-12.518339256022426
0.161,-12.539077221913008
0.162,-12.516727277908714
0.163,-12.45216336458823
0.164,-12.346407874790845
0.165,-12.200625679703835
0.166,-12.016117643391585
0.167,-11.794313656131997
0.168,-11.536765218683602
0.169,-11.245137611228238
0.17,-10.921201682209023
0.171,-10.566825293609867
0.17200000000000001,-10.18396446039401
0.17300000000000001,-9.774654222831215
0.17400000000000002,-9.340999291293636
0.17500000000000002,-8.885164503785527
0.176,-8.409365136988486
0.177,-7.915857111953933
0.178,-7.406927135752291
0.179,-6.8848828203996995
0.18,-6.352042820219746
0.181,-5.8107270284743295
0.182,-5.2632468736003535
0.183,-4.711895754734085
0.184,-4.1589396553869165
0.185,-3.6066079731631078
0.186,-3.0570846022853466
0.187,-2.51249930442132
0.188,-1.9749194018941107
0.189,-1.4463418258095047
0.19,-0.9286855499609707
0.191,-0.42378443957647427
0.192,0.06661945793640989
0.193,0.5408821551026612
0.194,0.9974634763137882
0.195,1.4349322987422894
0.196,1.8519712636693058
0.197,2.247380941997559
0.198,2.6200834401209008
0.199,2.969125434769232
0.2,3.293680627929895
0.201,3.5930516154612935
0.202,3.866671165540069
0.203,4.114102905620484
0.20400000000000001,4.335041419114307
0.20500000000000002,4.529311755515272
0.20600000000000002,4.696868360184736
0.20700000000000002,4.8377934324681
0.20800000000000002,4.952294723225705
0.209,5.040702785211961
0.21,5.103467692031307
0.211,5.141155243610701
0.212,5.154442678262958
0.213,5.14411391345547
0.214,5.111054339335268
0.215,5.056245190897727
0.216,4.98075752639587
0.217,4.88574584118684
0.218,4.772441347670014
0.219,4.6421449533063015
0.22,4.496219969893032
0.221,4.33608458831616
0.222,4.163204153897538
0.223,3.979083278195564
0.224,3.7852578237109284
0.225,3.583286798374288
0.226,3.3747441969718412
0.227,3.1612108267707137
0.228,2.9442661545650983
0.229,2.7254802121522124
0.23,2.506405596886472
0.231,2.2885696034364926
0.232,2.073466522194378
0.233,1.8625501389622716
0.234,1.6572264695635406
0.23500000000000001,1.4588467619142236
0.23600000000000002,1.2687007968303288
0.23700000000000002,1.0880105174629957
0.23800000000000002,0.9179240157367996
0.23900000000000002,0.759509902533086
0.24,0.6137520866124166
0.241,0.48154498541663315
0.242,0.3636891889407625
0.243,0.2608875958238741
0.244,0.1737420386873243
0.245,0.10275041355594539
0.246,0.048304325942433834
0.247,0.010687263867309227
0.248,-0.009926694264107638
0.249,-0.01347363139069202
0.25,0.0
0.251,0.03033771390198403
0.252,0.07727386934404912
0.253,0.1404350873393856
0.254,0.2193421997084215
0.255,0.3134127208834272
0.256,0.421963831472409
0.257,0.5442158600782925
0.258,0.6792962476433875
0.259,0.8262439764330196
0.26,0.9840144436892722
0.261,1.151484757990545
0.262,1.3274594344494322
0.263,1.51067646308032
0.264,1.6998137229769874
0.265,1.8934957133642625
0.266,2.0903005711378073
0.267,2.2887673431814575
0.268,2.4874034805677105
0.269,2.68469252069756
0.27,2.8791019225364014
0.271,3.0690910193493472
0.272,3.253119052739004
0.273,3.429653251344364
0.274,3.5971769172696435
0.275,3.754197483184722
0.276,3.899254503065102
0.277,4.03092753973224
0.278,4.14784391269907
0.279,4.248686270333459
0.28,4.3321999510121945
0.281,4.397200098752618
0.28200000000000003,4.44257849977301
0.28300000000000003,4.467310107543632
0.28400000000000003,4.47045922514253
0.28500000000000003,4.451185315117808
0.28600000000000003,4.40874840858142
0.28700000000000003,4.3425140869013426
0.28800000000000003,4.251958011125321
0.289,4.136669976143441
0.29,3.9963574685754777
0.291,3.8308487094441936
0.292,3.6400951648559356
0.293,3.4241735101506467
0.294,3.1832870352924285
0.295,2.9177664816383864
0.296,2.6280703026447725
0.297,2.3147843435238133
0.298,1.9786209373559345
0.299,1.6204174176662
0.3,1.241134049991679
0.301,0.841851387480105
0.302,0.4237670580628059
0.303,-0.011808006774669977
0.304,-0.4634538891546729
0.305,-0.9296465330271086
0.306,-1.4087631062224126
0.307,-1.899087856824286
0.308,-2.398818442135001
0.309,-2.9060727063731377
0.31,-3.418895881201962
0.311,-3.9352681812462436
0.312,-4.453112764922073
0.313,-4.970304029188052
0.314,-5.484676205233772
0.315,-5.994032220659502
0.316,-6.4961527923767495
0.317,-6.9888057132783405
0.318,-7.469755294692903
0.319,-7.9367719257604055
0.32,-8.387641710142429
0.321,-8.820176139920063
0.322,-9.232221766134936
0.323,-9.621669825197253
0.324,-9.986465780321547
0.325,-10.324618737254063
0.326,-10.634210693830656
0.327,-10.913405583342989
0.328,-11.160458072300589
0.329,-11.373722073948082
0.33,-11.551658939832633
0.331,-11.692845292810922
0.332,-11.795980466134857
0.333,-11.859893514655209
0.334,-11.88354976573012
0.335,-11.866056879108882
0.336,-11.806670386883727
0.337,-11.704798686547095
0.338,-11.560007462258117
0.339,-11.372023511598941
0.34,-11.140737957381546
0.341,-10.866208826439927
0.342,-10.548662979801119
0.343,-10.18849738116425
0.34400000000000003,-9.786279693214304
0.34500000000000003,-9.342748193954389
0.34600000000000003,-8.858811007938446
0.34700000000000003,-8.335544650020307
0.34800000000000003,-7.774191881991507
0.34900000000000003,-7.176158885248892
0.35000000000000003,-6.5430117554029135
0.35100000000000003,-5.876472327496786
0.352,-5.178413343246024
0.353,-4.45085297441256
0.354,-3.6959487190928524
0.355,-2.9159906903061668
0.356,-2.113394318815459
0.357,-1.290692494581684
0.358,-0.45052717363681793
0.359,0.4043595205497912
0.36,1.2711346699530726
0.361,2.1468843757912524
0.362,3.0286239779637247
0.363,3.9133086430307182
0.364,4.79784428195735
0.365,5.6790987573109035
0.366,6.553913338216866
0.367,7.419114360155493
0.368,8.271525045619434
0.369,9.107977440761509
0.37,9.925324422440667
0.371,10.720451729531819
0.372,11.490289971999776
0.373,12.231826571054043
0.374,12.942117583700012
0.375,13.618299365183914
0.376,14.257600023193937
0.377,14.857350618227105
0.378,15.414996065260459
0.379,15.928105692770792
0.38,16.39438341623137
0.381,16.81167748446808
0.382,17.177989758681214
0.383,17.49148448552426
0.384,17.75049652737513
0.385,17.953539014829502
0.386,18.099310388484945
0.387,18.186700799259498
0.388,18.2147978387939
0.389,18.18289157391124
0.39,18.090478861643554
0.391,17.93726692397359
0.392,17.723176164169374
0.393,17.448342209401986
0.394,17.113117167218206
0.395,16.71807008638382
0.396,16.263986615603955
0.397,15.75186785665681
0.398,15.182928411531435
0.399,14.55859362622951
0.4,13.880496036961933
0.401,13.150471027533689
0.402,12.370551709748922
0.403,11.54296304167668
0.404,10.670115201578493
0.405,9.754596238204815
0.406,8.799164021004463
0.40700000000000003,7.806737516549006
0.40800000000000003,6.780387420142757
0.40900000000000003,5.723326174156283
0.41000000000000003,4.6388974070789315
0.41100000000000003,3.530564829620438
0.41200000000000003,2.401900626400563
0.41300000000000003,1.2565733838313857
0.41400000000000003,0.09833559671910663
0.41500000000000004,-1.0689892021231184
0.41600000000000004,-2.24151964335611
0.417,-3.4153300063587846
0.418,-4.58646393964491
0.419,-5.75094836678179
0.42,-6.9048075272462945
0.421,-8.04407710094457
0.422,-9.164818364608648
0.423,-10.263132327962257
0.424,-11.335173797424503
0.425,-12.377165315192189
0.426,-13.385410921811822
0.427,-14.356309690820247
0.428,-15.286368984695805
0.429,-16.172217382217045
0.43,-17.01061722837503
0.431,-17.798476759218087
0.432,-18.532861755427234
0.433,-19.21100668001584
0.434,-19.83032525731515
0.435,-20.38842045234216
0.436,-20.88309381174067
0.437,-21.31235412973219
0.438,-21.674425404901648
0.439,-21.96775405616804
0.44,-22.19101536893878
0.441,-22.343119145212547
0.442,-22.423214534266243
0.443,-22.43069402352714
0.444,-22.365196572281043
0.445,-22.22660987398985
0.446,-22.01507173617472
0.447,-21.730970570052783
0.448,-21.37494498538441
0.449,-20.947882489281366
0.45,-20.450917291031267
0.451,-19.88542721829925
0.452,-19.253029753359705
0.453,-18.555577201278215
0.454,-17.7951510051931
0.455,-16.97405522702524
0.456,-16.094809215062828
0.457,-15.160139482910923
0.458,-14.172970827254268
0.459,-13.136416714743847
0.46,-12.05376897107004
0.461,-10.928486807922843
0.462,-9.76418522604635
0.463,-8.56462283496415
0.464,-7.3336891321746105
0.465,-6.075391286683027
0.466,-4.7938404736396825
0.467,-3.493237808586377
0.468,-2.1778599313686406
0.46900000000000003,-0.8520442911401203
0.47000000000000003,0.4798258149303676
0.47100000000000003,1.81333639565094
0.47200000000000003,3.1440580581121944
0.47300000000000003,4.467561383326725
0.47400000000000003,5.779432329841848
0.47500000000000003,7.075287609780987
0.47600000000000003,8.350789981795156
0.47700000000000004,9.601663405637103
0.47800000000000004,10.823708003508521
0.47900000000000004,12.012814773969604
0.48,13.164980005041787
0.481,14.27631933418028
0.482,15.343081404021255
0.483,16.361661064243954
0.484,17.328612071491833
0.485,18.240659241093326
0.486,19.09471000628565
0.487,19.887865342773765
0.488,20.61743001874426
0.489,21.280922132891636
0.49,21.876081905590254
0.491,22.40087969105268
0.492,22.853523181143373
0.493,23.232463774453684
0.494,23.536402087282163
0.495,23.764292586288082
0.496,23.915347325786467
0.497,23.98903877591762
0.498,23.985101731241198
0.499,23.90353429265987
0.5,23.74459791896117
0.501,23.50881654766255
0.502,23.196974788243807
0.503,22.810115194238058
0.504,22.349534624015828
0.505,21.816779703423997
0.506,21.21364140672003
0.507,20.542148775457292
0.508,19.804561798123274
0.509,19.003363476388856
0.51,18.141251106790655
0.511,17.22112680952406
0.512,16.24608733875869
0.513,15.21941321149994
0.514,14.144557194486945
0.515,13.025132190945127
0.516,11.864898571173324
0.517,10.667750992954641
0.518,9.437704759606408
0.519,8.178881765144022
0.52,6.895496077499111
0.521,5.59183921201449
0.522,4.272265148524349
0.523,2.941175146213289
0.524,1.6030024111388494
0.525,0.2621966717779842
0.526,-1.0767912817583343
0.527,-2.4095250391341043
0.528,-3.7315979362443814
0.529,-5.038648291483889
0.53,-6.326374457143198
0.531,-7.5905496319911645
0.532,-8.8270363820539
0.533,-10.03180081773806
0.534,-11.200926376785791
0.535,-12.330627164061337
0.536,-13.417260800873922
0.537,-14.457340738409485
0.538,-15.447547991882198
0.539,-16.384742254215197
0.54,-17.265972350402357
0.541,-18.08848599619187
0.542,-18.84973882734669
0.543,-19.547402668479172
0.544,-20.179373013302467
0.545,-20.743775691093745
0.546,-21.238972697199266
0.547,-21.66356716852652
0.548,-22.01640748814941
0.549,-22.296590506384383
0.55,-22.503463868969476
0.551,-22.636627446280478
0.552,-22.695933860836938
0.553,-22.681488113673378
0.554,-22.593646313462077
0.555,-22.433013515567673
0.556,-22.20044068147
0.557,-21.897020772203266
0.558,-21.524083992614937
0.559,-21.083192206328945
0.56,-20.57613254430335
0.561,-20.00491023277972
0.562,-19.37174066923135
0.5630000000000001,-18.679040777607675
0.5640000000000001,-17.929419676743727
0.5650000000000001,-17.12566869824025
0.5660000000000001,-16.270750792412198
0.5670000000000001,-15.367789363051505
0.5680000000000001,-14.42005657373156
0.5690000000000001,-13.430961170206851
0.5700000000000001,-12.404035865105095
0.5710000000000001,-11.34292433258522
0.5720000000000001,-10.251367861920258
0.5730000000000001,-9.13319172006618
0.5740000000000001,-7.992291274190598
0.5750000000000001,-6.8326179258472255
0.5760000000000001,-5.658164909007272
0.577,-4.472953004476687
0.578,-3.281016223357171
0.579,-2.086387512130848
0.58,-0.8930845316773608
0.581,0.294904437932785
0.582,1.4736344156920138
0.583,2.639217410626493
0.584,3.787835836198087
0.585,4.915755600070085
0.586,6.0193388225715845
0.587,7.095056138763699
0.588,8.139498540749292
0.589,9.14938871875956
0.59,10.121591861596228
0.591,11.053125879196134
0.592,11.941171012401467
0.593,12.783078797465482
0.594,13.576380355380465
0.595,14.318793978777741
0.596,15.008231991905546
0.597,15.642806862029914
0.598,16.220836543513755
0.599,16.740849038801674
0.6,17.20158616355824
0.601,17.602006506263724
0.602,17.941287575653696
0.603,18.21882713248616
0.604,18.434243705214598
0.605,18.587376292234413
0.606,18.67828325643211
0.607,18.707240420797337
0.608,18.674738376843166
0.609,18.581479020505622
0.61,18.428371333054464
0.611,18.216526427324766
0.612,17.947251882273108
0.613,17.622045391450392
0.614,17.24258775346734
0.615,16.810735234891723
0.616,16.32851133825242
0.617,15.798098009928726
0.618,15.221826324658132
0.619,14.60216668520801
0.62,13.941718577403378
0.621,13.243199922197041
0.622,12.509436067785163
0.623,11.74334846592301
0.624,10.947943077569182
0.625,10.12629855377722
0.626,9.28155423837062
0.627,8.416898039360762
0.628,7.535554216317058
0.629,6.640771130953447
0.63,5.735809008076021
0.631,4.82392775372432
0.632,3.9083748768543405
0.633,2.992373560242509
0.634,2.0791109254467823
0.635,1.1717265356504392
0.636,0.273301179029632
0.637,-0.6131540260512818
0.638,-1.4847081642136448
0.639,-2.3385206564473275
0.64,-3.1718509573342555
0.641,-3.982067781662476
0.642,-4.766657828033303
0.643,-5.523233969227855
0.644,-6.249542881376573
0.645,-6.9434720863483115
0.646,-7.603056384240034
0.647,-8.2264836553935
0.648,-8.812100013973824
0.649,-9.3584142978211
0.65,-9.864101881999222
0.651,-10.328007806226893
0.652,-10.749149209150799
0.653,-11.12671706522197
0.654,-11.460077222728911
0.655,-11.74877074433572
0.656,-11.992513554243072
0.657,-12.191195398829922
0.658,-12.344878130337241
0.659,-12.45379332579952
0.66,-12.518339256022465
0.661,-12.539077221912976
0.662,-12.516727277908792
0.663,-12.452163364588234
0.664,-12.346407874790774
0.665,-12.200625679703839
0.666,-12.01611764339155
0.667,-11.794313656132037
0.668,-11.536765218683566
0.669,-11.245137611228273
0.67,-10.92120168220899
0.671,-10.56682529360993
0.672,-10.183964460394018
0.673,-9.774654222831138
0.674,-9.340999291293645
0.675,-8.885164503785493
0.676,-8.40936513698853
0.677,-7.91585711195386
0.678,-7.406927135752328
0.679,-6.884882820399671
0.68,-6.352042820219776
0.681,-5.810727028474313
0.682,-5.263246873600293
0.683,-4.7118957547340665
0.684,-4.158939655386863
0.685,-3.6066079731631184
0.686,-3.0570846022853004
0.687,-2.51249930442132
0.6880000000000001,-1.9749194018940965
0.6890000000000001,-1.4463418258094958
0.6900000000000001,-0.928685549960953
0.6910000000000001,-0.4237844395764512
0.6920000000000001,0.06661945793641699
0.6930000000000001,0.5408821551026772
0.6940000000000001,0.9974634763137988
0.6950000000000001,1.4349322987422966
0.6960000000000001,1.8519712636693484
0.6970000000000001,2.2473809419975552
0.6980000000000001,2.6200834401209487
0.6990000000000001,2.9691254347692233
0.7000000000000001,3.2936806279298754
0.7010000000000001,3.5930516154613183
0.7020000000000001,3.8666711655400405
0.7030000000000001,4.1141029056205145
0.704,4.335041419114233
0.705,4.529311755515307
0.706,4.696868360184679
0.707,4.8377934324680965
0.708,4.952294723225651
0.709,5.040702785211959
0.71,5.103467692031336
0.711,5.141155243610701
0.712,5.154442678262993
0.713,5.144113913455387
0.714,5.111054339335341
0.715,5.056245190897685
0.716,4.980757526395872
0.717,4.8857458411868
0.718,4.772441347670016
0.719,4.642144953306346
0.72,4.496219969893035
0.721,4.336084588316206
0.722,4.163204153897541
0.723,3.9790832781956533
0.724,3.785257823710894
0.725,3.5832867983742918
0.726,3.3747441969718075
0.727,3.1612108267707177
0.728,2.9442661545651085
0.729,2.725480212152217
0.73,2.5064055968865144
0.731,2.288569603436496
0.732,2.0734665221944537
0.733,1.8625501389622485
0.734,1.6572264695635441
0.735,1.4588467619142342
0.736,1.2687007968303323
0.737,1.0880105174630046
0.738,0.9179240157368032
0.739,0.7595099025331127
0.74,0.6137520866124344
0.741,0.4815449854166527
0.742,0.3636891889407554
0.743,0.2608875958238652
0.744,0.17374203868732607
0.745,0.10275041355594894
0.746,0.04830432594243206
0.747,0.010687263867309227
0.748,-0.009926694264109415
0.749,-0.013473631390695573
0.75,-7.105427357601002e-15
0.751,0.030337713901991137
0.752,0.07727386934406333
0.753,0.1404350873393838
0.754,0.21934219970841973
0.755,0.3134127208834059
0.756,0.42196383147240724
0.757,0.5442158600782676
0.758,0.6792962476433626
0.759,0.8262439764330463
0.76,0.9840144436892952
0.761,1.1514847579905716
0.762,1.3274594344494268
0.763,1.5106764630803156
0.764,1.6998137229769466
0.765,1.893495713364259
0.766,2.0903005711377656
0.767,2.2887673431814166
0.768,2.487403480567747
0.769,2.684692520697594
0.77,2.87910192253644
0.771,3.069091019349343
0.772,3.253119052739001
0.773,3.429653251344318
0.774,3.597176917269641
0.775,3.754197483184677
0.776,3.8992545030650567
0.777,4.030927539732279
0.778,4.14784391269911
0.779,4.248686270333496
0.78,4.332199951012235
0.781,4.3972000987526165
0.782,4.4425784997729725
0.783,4.467310107543631
0.784,4.470459225142498
0.785,4.451185315117768
0.786,4.4087484085814515
0.787,4.342514086901305
0.788,4.25195801112535
0.789,4.136669976143443
0.79,3.9963574685754644
0.791,3.8308487094441954
0.792,3.6400951648558912
0.793,3.4241735101506503
0.794,3.183287035292384
0.795,2.9177664816384077
0.796,2.62807030264473
0.797,2.3147843435237974
0.798,1.9786209373559416
0.799,1.6204174176661823
0.8,1.241134049991686
0.801,0.8418513874800695
0.802,0.4237670580627899
0.803,-0.011808006774703728
0.804,-0.46345388915469776
0.805,-0.9296465330271406
0.806,-1.4087631062224517
0.807,-1.8990878568242753
0.808,-2.3988184421350205
0.809,-2.906072706373129
0.81,-3.41889588120198
0.811,-3.935268181246297
0.812,-4.453112764922087
0.8130000000000001,-4.970304029188114
0.8140000000000001,-5.4846762052337805
0.8150000000000001,-5.994032220659518
0.8160000000000001,-6.496152792376742
0.8170000000000001,-6.988805713278355
0.8180000000000001,-7.469755294692893
0.8190000000000001,-7.936771925760418
0.8200000000000001,-8.387641710142503
0.8210000000000001,-8.820176139920076
0.8220000000000001,-9.232221766134987
0.8230000000000001,-9.621669825197236
0.8240000000000001,-9.986465780321552
0.8250000000000001,-10.324618737254058
0.8260000000000001,-10.63421069383066
0.8270000000000001,-10.913405583342984
0.8280000000000001,-11.16045807230059
0.8290000000000001,-11.373722073948157
0.8300000000000001,-11.551658939832635
0.8310000000000001,-11.692845292810993
0.8320000000000001,-11.795980466134777
0.833,-11.859893514655212
0.834,-11.883549765730056
0.835,-11.866056879108895
0.836,-11.806670386883674
0.837,-11.704798686547113
0.838,-11.560007462258206
0.839,-11.372023511598966
0.84,-11.140737957381637
0.841,-10.866208826439896
0.842,-10.548662979801152
0.843,-10.18849738116423
0.844,-9.786279693214345
0.845,-9.342748193954398
0.846,-8.858811007938492
0.847,-8.335544650020319
0.848,-7.774191881991558
0.849,-7.176158885248983
0.85,-6.54301175540294
0.851,-5.8764723274968444
0.852,-5.178413343246012
0.853,-4.450852974412575
0.854,-3.6959487190928177
0.855,-2.915990690306182
0.856,-2.1133943188154234
0.857,-1.2906924945817
0.858,-0.45052717363686234
0.859,0.4043595205497468
0.86,1.27113466995303
0.861,2.1468843757912026
0.862,3.028623977963707
0.863,3.9133086430307547
0.864,4.797844281957335
0.865,5.679098757310939
0.866,6.55391333821685
0.867,7.4191143601554685
0.868,8.271525045619379
0.869,9.107977440761488
0.87,9.925324422440612
0.871,10.720451729531804
0.872,11.490289971999804
0.873,12.231826571054029
0.874,12.942117583700039
0.875,13.618299365183901
0.876,14.257600023193934
0.877,14.857350618227054
0.878,15.41499606526046
0.879,15.928105692770744
0.88,16.39438341623136
0.881,16.811677484468092
0.882,17.177989758681207
0.883,17.491484485524232
0.884,17.750496527375063
0.885,17.953539014829527
0.886,18.09931038848494
0.887,18.186700799259526
0.888,18.2147978387939
0.889,18.182891573911242
0.89,18.09047886164356
0.891,17.93726692397359
0.892,17.723176164169374
0.893,17.448342209401968
0.894,17.113117167218252
0.895,16.71807008638381
0.896,16.263986615603997
0.897,15.751867856656816
0.898,15.182928411531488
0.899,14.558593626229474
0.9,13.880496036961933
0.901,13.150471027533642
0.902,12.370551709748959
0.903,11.54296304167674
0.904,10.670115201578543
0.905,9.754596238204917
0.906,8.799164021004525
0.907,7.8067375165490684
0.908,6.780387420142684
0.909,5.723326174156248
0.91,4.6388974070788525
0.911,3.5305648296205234
0.912,2.401900626400545
0.913,1.256573383831478
0.914,0.09833559671923897
0.915,-1.068989202123019
0.916,-2.2415196433560522
0.917,-3.415330006358875
0.918,-4.58646393964497
0.919,-5.75094836678191
0.92,-6.904807527246301
0.921,-8.044077100944685
0.922,-9.164818364608568
0.923,-10.26313232796215
0.924,-11.335173797424503
0.925,-12.377165315192252
0.926,-13.385410921811904
0.927,-14.35630969082031
0.928,-15.286368984695883
0.929,-16.172217382217042
0.93,-17.01061722837511
0.931,-17.798476759218005
0.932,-18.532861755427152
0.933,-19.211006680015828
0.934,-19.830325257315202
0.935,-20.38842045234221
0.936,-20.883093811740718
0.937,-21.312354129732228
0.9380000000000001,-21.674425404901633
0.9390000000000001,-21.967754056168058
0.9400000000000001,-22.191015368938803
0.9410000000000001,-22.343119145212512
0.9420000000000001,-22.42321453426623
0.9430000000000001,-22.430694023527163
0.9440000000000001,-22.365196572281043
0.9450000000000001,-22.22660987398987
0.9460000000000001,-22.015071736174704
0.9470000000000001,-21.73097057005276
0.9480000000000001,-21.37494498538436
0.9490000000000001,-20.94788248928134
0.9500000000000001,-20.450917291031292
0.9510000000000001,-19.88542721829923
0.9520000000000001,-19.253029753359698
0.9530000000000001,-18.55557720127817
0.9540000000000001,-17.795151005193084
0.9550000000000001,-16.974055227025183
0.9560000000000001,-16.094809215062845
0.9570000000000001,-15.160139482910814
0.9580000000000001,-14.172970827254197
0.9590000000000001,-13.136416714743923
0.96,-12.053768971070102
0.961,-10.928486807922802
0.962,-9.764185226046349
0.963,-8.564622834964327
0.964,-7.333689132174749
0.965,-6.07539128668329
0.966,-4.793840473639785
0.967,-3.493237808586526
0.968,-2.177859931368748
0.969,-0.8520442911401884
0.97,0.4798258149303414
0.971,1.8133363956509578
0.972,3.1440580581120843
0.973,4.467561383326574
0.974,5.779432329841575
0.975,7.075287609780878
0.976,8.35078998179501
0.977,9.601663405636996
0.978,10.823708003508496
0.979,12.01281477396958
0.98,13.164980005041844
0.981,14.276319334180187
0.982,15.343081404021236
0.983,16.361661064244007
0.984,17.32861207149175
0.985,18.240659241093198
0.986,19.09471000628563
0.987,19.887865342773804
0.988,20.617430018744333
0.989,21.280922132891668
0.99,21.876081905590205
0.991,22.400879691052673
0.992,22.853523181143395
0.993,23.232463774453656
0.994,23.536402087282127
0.995,23.764292586288082
0.996,23.915347325786467
0.997,23.989038775917624
0.998,23.985101731241194
